Index,Fiscal_Week_ID,Store_ID,Item_ID,Price,Item_Quantity,Sales_Amount_No_Discount,Sales_Amount,Competition_Price,price_change,qty_change,elasticity,price_bracket,competition_price_bracket,competition_sales_amt,Price_avg,Item_Quantity_avg,segment,dynamic_price
28194,2019-03-25,store_594,item_855,116.26,502,3302.3,10906.1,54.55,0.01661420076949982,0.10087719298245612,6.071745152354571,101-150,51-100,27384.1,119.8058,23956,Medium,122.07300000000001
28207,2019-03-25,store_197,item_855,125.19,473,3285.81,11094.8,54.55,0.07681059693789782,-0.05776892430278879,-0.7520957602958818,101-150,51-100,25802.149999999998,119.8058,23956,Medium,131.4495
28220,2019-03-25,store_459,item_41,181.5,302,6418.49,14820.8,285.13,0.44979630960939376,-0.36152219873150104,-0.8037464759225112,151-200,251-300,86109.26,183.081,15581,High,163.35
28229,2019-03-25,store_709,item_41,187.39,319,6219.06,14432.01,285.13,0.03245179063360881,0.056291390728476776,1.7346158603087496,151-200,251-300,90956.47,183.081,15581,High,168.65099999999998
28238,2019-03-25,store_442,item_41,191.67,316,6225.85,14482.1,285.13,0.022840066172154394,-0.009404388714733591,-0.4117496264611969,151-200,251-300,90101.08,183.081,15581,High,172.503
28247,2019-03-25,store_136,item_41,175.87,298,6321.19,14846.26,285.13,-0.08243334898523491,-0.05696202531645567,0.6910070501522199,151-200,251-300,84968.74,183.081,15581,High,158.28300000000002
28256,2019-03-25,store_601,item_41,176.17,321,6544.96,15673.07,285.13,0.001705805424461193,0.07718120805369133,45.246196868010486,151-200,251-300,91526.73,183.081,15581,High,158.553
28265,2019-03-25,store_458,item_41,185.12,325,6780.97,14305.56,285.13,0.05080320145314188,0.012461059190031154,0.24528098296176395,151-200,251-300,92667.25,183.081,15581,High,166.608
28274,2019-03-25,store_162,item_41,183.87,310,6524.74,14542.78,285.13,-0.006752376836646534,-0.0461538461538461,6.835199999999957,151-200,251-300,88390.3,183.081,15581,High,165.483
28283,2019-03-25,store_30,item_41,179.51,325,6185.07,14988.92,285.13,-0.023712405503888645,0.048387096774193505,-2.040581532997924,151-200,251-300,92667.25,183.081,15581,High,161.559
28292,2019-03-25,store_594,item_41,191.32,311,6156.2,15018.89,285.13,0.06579020667372282,-0.043076923076923124,-0.6547619357780256,151-200,251-300,88675.43,183.081,15581,High,172.188
28301,2019-03-25,store_197,item_41,183.33,300,6529.21,15408.75,285.13,-0.04176249215973227,-0.03536977491961413,0.8469268257347426,151-200,251-300,85539.0,183.081,15581,High,164.997
28310,2019-03-25,store_459,item_359,78.09,332,6125.49,8618.63,178.09,-0.5740468008509245,0.10666666666666669,-0.18581527936145958,51-100,151-200,59125.880000000005,77.5526,16991,Medium,81.9945
28324,2019-03-25,store_709,item_359,78.93,332,5944.15,9103.98,178.09,0.01075681905493675,0.0,0.0,51-100,151-200,59125.880000000005,77.5526,16991,Medium,82.87650000000001
28338,2019-03-25,store_442,item_359,77.17,339,5803.04,8786.64,178.09,-0.02229823894590155,0.02108433734939763,-0.9455606516976967,51-100,151-200,60372.51,77.5526,16991,Medium,81.02850000000001
28352,2019-03-25,store_136,item_359,80.82,334,5839.45,8682.48,178.09,0.04729817286510296,-0.014749262536873142,-0.31183577807411006,51-100,151-200,59482.06,77.5526,16991,Medium,84.86099999999999
28366,2019-03-25,store_601,item_359,76.89,330,5591.26,9145.38,178.09,-0.04862657757980693,-0.0119760479041916,0.24628605384650537,51-100,151-200,58769.700000000004,77.5526,16991,Medium,80.7345
28380,2019-03-25,store_458,item_359,78.4,327,5848.13,8610.73,178.09,0.01963844453114838,-0.009090909090909038,-0.46291390728476584,51-100,151-200,58235.43,77.5526,16991,Medium,82.32000000000001
28394,2019-03-25,store_162,item_359,74.66,327,5854.52,9406.15,178.09,-0.04770408163265316,0.0,-0.0,51-100,151-200,58235.43,77.5526,16991,Medium,78.393
28408,2019-03-25,store_30,item_359,79.05,355,5764.85,9278.08,178.09,0.0587998928475757,0.08562691131498479,1.4562426420903787,51-100,151-200,63221.950000000004,77.5526,16991,Medium,83.0025
28422,2019-03-25,store_594,item_359,76.84,340,6059.78,9257.97,178.09,-0.027956989247311714,-0.04225352112676062,1.5113759479956743,51-100,151-200,60550.6,77.5526,16991,Medium,80.682
28436,2019-03-25,store_197,item_359,74.49,339,5985.04,8995.41,178.09,-0.030583029672045958,-0.002941176470588225,0.09617021276595664,51-100,151-200,60372.51,77.5526,16991,Medium,78.2145
28450,2019-03-25,store_459,item_893,215.94,357,5535.09,11810.87,48.53,1.8989126057188885,0.053097345132743445,0.02796197411762502,201-250,0-50,17325.21,210.46560000000002,17416,High,194.346
28461,2019-03-25,store_709,item_893,220.3,353,5585.58,11750.47,48.53,0.020190793739001567,-0.011204481792717047,-0.5549302289723211,201-250,0-50,17131.09,210.46560000000002,17416,High,198.27
28472,2019-03-25,store_442,item_893,217.65,349,5869.68,11751.84,48.53,-0.012029051293690474,-0.011331444759206777,0.9420065209257518,201-250,0-50,16936.97,210.46560000000002,17416,High,195.88500000000002
28483,2019-03-25,store_136,item_893,211.7,358,5528.47,11265.34,48.53,-0.027337468412589105,0.025787965616045794,-0.9433194481230839,201-250,0-50,17373.74,210.46560000000002,17416,High,190.53
28494,2019-03-25,store_601,item_893,211.74,348,5701.65,10912.68,48.53,0.00018894662257928907,-0.027932960893854775,-147.8351955305952,201-250,0-50,16888.44,210.46560000000002,17416,High,190.566
28505,2019-03-25,store_458,item_893,210.8,360,5728.52,11366.09,48.53,-0.004439406819684466,0.034482758620689724,-7.767424798239286,201-250,0-50,17470.8,210.46560000000002,17416,High,189.72000000000003
28516,2019-03-25,store_162,item_893,210.91,351,5928.58,11148.56,48.53,0.0005218216318785274,-0.025000000000000022,-47.909090909093756,201-250,0-50,17034.03,210.46560000000002,17416,High,189.819
28527,2019-03-25,store_30,item_893,201.55,339,6082.87,11827.06,48.53,-0.04437911905552128,-0.03418803418803418,0.7703630652348605,201-250,0-50,16451.670000000002,210.46560000000002,17416,High,181.395
28538,2019-03-25,store_594,item_893,215.36,352,5929.98,10848.1,48.53,0.0685189779211115,0.03834808259587019,0.5596709664878801,201-250,0-50,17082.56,210.46560000000002,17416,High,193.824
28549,2019-03-25,store_197,item_893,221.14,331,5810.86,11267.59,48.53,0.026838781575037052,-0.05965909090909094,-2.222868826675064,201-250,0-50,16063.43,210.46560000000002,17416,High,199.02599999999998
28560,2019-03-25,store_459,item_67,213.4,385,4802.93,8730.74,266.33,-0.0350004522022247,0.1631419939577039,-4.661139605142996,201-250,251-300,102537.04999999999,216.61939999999998,20010,High,192.06
28569,2019-03-25,store_709,item_67,211.95,414,4724.04,8476.81,266.33,-0.006794751640112562,0.07532467532467524,-11.085714285714115,201-250,251-300,110260.62,216.61939999999998,20010,High,190.755
28578,2019-03-25,store_442,item_67,218.59,386,4939.77,8487.61,266.33,0.0313281434300543,-0.06763285024154586,-2.1588528025144016,201-250,251-300,102803.37999999999,216.61939999999998,20010,High,196.731
28587,2019-03-25,store_136,item_67,218.89,397,4680.12,8793.06,266.33,0.0013724324077037942,0.02849740932642497,20.76416234887936,201-250,251-300,105733.01,216.61939999999998,20010,High,197.001
28596,2019-03-25,store_601,item_67,219.67,385,4758.77,8216.61,266.33,0.0035634336881538164,-0.030226700251889116,-8.48246463863603,201-250,251-300,102537.04999999999,216.61939999999998,20010,High,197.703
28605,2019-03-25,store_458,item_67,226.2,396,4682.71,8535.77,266.33,0.029726407793508436,0.02857142857142847,0.9611463574710097,201-250,251-300,105466.68,216.61939999999998,20010,High,203.57999999999998
28614,2019-03-25,store_162,item_67,218.33,385,4846.77,8075.14,266.33,-0.034792219274977776,-0.02777777777777779,0.7983905124947087,201-250,251-300,102537.04999999999,216.61939999999998,20010,High,196.497
28623,2019-03-25,store_30,item_67,210.43,388,4666.63,8738.48,266.33,-0.03618375853066458,0.007792207792207684,-0.21535097813578533,201-250,251-300,103336.04,216.61939999999998,20010,High,189.387
28632,2019-03-25,store_594,item_67,211.63,386,5100.91,8802.6,266.33,0.005702608943591647,-0.005154639175257714,-0.9039089347079079,201-250,251-300,102803.37999999999,216.61939999999998,20010,High,190.467
28641,2019-03-25,store_197,item_67,226.2,398,4799.59,8587.37,266.33,0.06884657184709164,0.031088082901554515,0.45155600442388333,201-250,251-300,105999.34,216.61939999999998,20010,High,203.57999999999998
28650,2019-03-25,store_459,item_396,276.76,352,3060.06,8991.4,66.71,0.22351900972590633,-0.11557788944723613,-0.5170830417912343,251-300,51-100,23481.92,279.225,16906,High,249.084
28658,2019-03-25,store_709,item_396,268.66,349,3326.69,8680.47,66.71,-0.029267235149587956,-0.008522727272727293,0.29120370370370574,251-300,51-100,23281.789999999997,279.225,16906,High,241.79400000000004
28666,2019-03-25,store_442,item_396,290.9,353,3102.59,8857.47,66.71,0.08278121045187214,0.011461318051575908,0.13845313434066492,251-300,51-100,23548.629999999997,279.225,16906,High,261.81
28674,2019-03-25,store_136,item_396,288.3,337,3118.15,8925.04,66.71,-0.008937779305603133,-0.04532577903682722,5.071257354543571,251-300,51-100,22481.269999999997,279.225,16906,High,259.47
28682,2019-03-25,store_601,item_396,293.44,321,3181.15,8606.99,66.71,0.017828650711064764,-0.047477744807121636,-2.663002690251604,251-300,51-100,21413.909999999996,279.225,16906,High,264.096
28690,2019-03-25,store_458,item_396,266.26,346,3178.24,8623.01,66.71,-0.09262540894220284,0.0778816199376946,-0.8408234935436756,251-300,51-100,23081.659999999996,279.225,16906,High,239.634
28698,2019-03-25,store_162,item_396,267.95,353,3352.87,9292.34,66.71,0.006347179448659146,0.020231213872832443,3.1874337312310157,251-300,51-100,23548.629999999997,279.225,16906,High,241.155
28706,2019-03-25,store_30,item_396,273.53,353,3164.26,8708.16,66.71,0.020824780742675797,0.0,0.0,251-300,51-100,23548.629999999997,279.225,16906,High,246.177
28714,2019-03-25,store_594,item_396,286.05,332,3347.96,8555.4,66.71,0.0457719445764635,-0.059490084985835745,-1.2997063056050777,251-300,51-100,22147.719999999998,279.225,16906,High,257.445
28722,2019-03-25,store_197,item_396,265.56,329,3356.55,8807.48,66.71,-0.07163083377031987,-0.009036144578313254,0.12614881193882413,251-300,51-100,21947.589999999997,279.225,16906,High,239.00400000000002
28730,2019-03-25,store_459,item_427,214.26,449,7207.87,9741.91,136.27,-0.19317668323542703,0.36474164133738607,-1.8881245667359892,201-250,101-150,61185.23,227.225,45979,High,192.834
28740,2019-03-25,store_709,item_427,216.71,456,7440.02,9459.12,136.27,0.01143470549799308,0.015590200445434244,1.3634107540566305,201-250,101-150,62139.12,227.225,45979,High,195.03900000000002
28750,2019-03-25,store_442,item_427,227.61,454,7613.94,9422.49,136.27,0.05029763278113619,-0.004385964912280715,-0.08720022533397723,201-250,101-150,61866.58,227.225,45979,High,204.84900000000002
28760,2019-03-25,store_136,item_427,218.16,449,7298.6,9264.36,136.27,-0.04151838671411634,-0.011013215859030812,0.26526117054751297,201-250,101-150,61185.23,227.225,45979,High,196.344
28770,2019-03-25,store_601,item_427,222.0,473,7093.51,8937.13,136.27,0.017601760176017667,0.05345211581291753,3.036748329621366,201-250,101-150,64455.71000000001,227.225,45979,High,199.8
28780,2019-03-25,store_458,item_427,216.86,455,7765.16,9459.87,136.27,-0.02315315315315314,-0.038054968287526414,1.643619252885383,201-250,101-150,62002.850000000006,227.225,45979,High,195.174
28790,2019-03-25,store_162,item_427,233.78,464,7442.0,9368.51,136.27,0.07802268744812313,0.01978021978021971,0.25351882160392736,201-250,101-150,63229.280000000006,227.225,45979,High,210.40200000000002
28800,2019-03-25,store_30,item_427,235.16,441,7197.92,9523.72,136.27,0.005902985713063469,-0.049568965517241326,-8.397270114942655,201-250,101-150,60095.07000000001,227.225,45979,High,211.644
28810,2019-03-25,store_594,item_427,224.23,451,7073.56,9139.79,136.27,-0.04647899302602487,0.0226757369614512,-0.4878706590901061,201-250,101-150,61457.770000000004,227.225,45979,High,201.807
28820,2019-03-25,store_197,item_427,227.74,440,7481.15,9288.49,136.27,0.015653569995094374,-0.024390243902439046,-1.558126606907091,201-250,101-150,59958.8,227.225,45979,High,204.966
28830,2019-03-25,store_459,item_994,61.3,332,3076.01,15002.58,144.1,-0.7308334065162028,-0.24545454545454548,0.33585567280592515,51-100,101-150,47841.2,124.7958,33837,Medium,64.365
28835,2019-03-25,store_709,item_994,59.4,332,2913.08,15221.7,144.1,-0.030995106035889064,0.0,-0.0,51-100,101-150,47841.2,124.7958,33837,Medium,62.370000000000005
28840,2019-03-25,store_442,item_994,63.22,343,2927.22,14901.99,144.1,0.06430976430976432,0.033132530120481896,0.5152021699362891,51-100,101-150,49426.299999999996,124.7958,33837,Medium,66.381
28845,2019-03-25,store_136,item_994,60.29,333,2967.03,13934.02,144.1,-0.046346093008541644,-0.029154518950437303,0.6290609856814486,51-100,101-150,47985.299999999996,124.7958,33837,Medium,63.304500000000004
28850,2019-03-25,store_601,item_994,60.61,360,2931.43,14500.17,144.1,0.005307679548847144,0.08108108108108114,15.276182432432716,51-100,101-150,51876.0,124.7958,33837,Medium,63.6405
28855,2019-03-25,store_458,item_994,62.62,350,2942.96,13877.17,144.1,0.03316284441511308,-0.02777777777777779,-0.8376174682144819,51-100,101-150,50435.0,124.7958,33837,Medium,65.751
28860,2019-03-25,store_162,item_994,64.83,358,3095.16,13901.09,144.1,0.0352922389013095,0.02285714285714291,0.6476535229476418,51-100,101-150,51587.799999999996,124.7958,33837,Medium,68.0715
28865,2019-03-25,store_30,item_994,62.16,343,2969.7,14815.9,144.1,-0.04118463674224904,-0.04189944134078216,1.0173560981733718,51-100,101-150,49426.299999999996,124.7958,33837,Medium,65.268
28870,2019-03-25,store_594,item_994,61.56,350,3099.12,14986.0,144.1,-0.009652509652509522,0.020408163265306145,-2.114285714285745,51-100,101-150,50435.0,124.7958,33837,Medium,64.638
28875,2019-03-25,store_197,item_994,63.16,345,2943.96,14368.81,144.1,0.02599090318388564,-0.014285714285714235,-0.5496428571428552,51-100,101-150,49714.5,124.7958,33837,Medium,66.318
28880,2019-03-25,store_459,item_410,217.65,438,4922.6,8980.58,56.55,2.4460101329955672,0.26956521739130435,0.11020609185341951,201-250,51-100,24768.899999999998,232.19639999999998,21024,High,195.88500000000002
28888,2019-03-25,store_709,item_410,229.31,400,4919.64,8873.29,56.55,0.053572249023661866,-0.08675799086757996,-1.6194576940247658,201-250,51-100,22620.0,232.19639999999998,21024,High,206.37900000000002
28896,2019-03-25,store_442,item_410,239.61,430,4996.66,8566.05,56.55,0.04491736077798625,0.07499999999999996,1.6697330097087326,201-250,51-100,24316.5,232.19639999999998,21024,High,215.64900000000003
28904,2019-03-25,store_136,item_410,227.13,428,5189.24,9034.59,56.55,-0.052084637535996015,-0.0046511627906976605,0.08930008944543798,201-250,51-100,24203.399999999998,232.19639999999998,21024,High,204.417
28912,2019-03-25,store_601,item_410,220.73,438,4743.96,9092.36,56.55,-0.02817769559283234,0.02336448598130847,-0.8291837032710289,201-250,51-100,24768.899999999998,232.19639999999998,21024,High,198.65699999999998
28920,2019-03-25,store_458,item_410,235.15,401,4920.7,8769.96,56.55,0.06532868210030363,-0.08447488584474883,-1.2930750036415661,201-250,51-100,22676.55,232.19639999999998,21024,High,211.63500000000002
28928,2019-03-25,store_162,item_410,220.12,438,5055.58,8550.29,56.55,-0.06391664894748028,0.09226932668329169,-1.4435883013689992,201-250,51-100,24768.899999999998,232.19639999999998,21024,High,198.108
28936,2019-03-25,store_30,item_410,230.02,402,5170.59,9026.13,56.55,0.044975467926585466,-0.0821917808219178,-1.827480282274804,201-250,51-100,22733.1,232.19639999999998,21024,High,207.018
28944,2019-03-25,store_594,item_410,238.12,400,4717.71,8751.27,56.55,0.0352143291887661,-0.00497512437810943,-0.14128124808058445,201-250,51-100,22620.0,232.19639999999998,21024,High,214.30800000000002
28952,2019-03-25,store_197,item_410,226.73,436,4921.48,8795.28,56.55,-0.04783302536536205,0.09000000000000008,-1.8815452151009657,201-250,51-100,24655.8,232.19639999999998,21024,High,204.057
28960,2019-03-25,store_459,item_690,266.81,441,3044.48,14733.06,216.23,0.17677413663829222,0.011467889908256979,0.06487312073101559,251-300,201-250,95357.43,254.41740000000001,22291,High,240.12900000000002
28969,2019-03-25,store_709,item_690,252.71,449,3054.68,14970.61,216.23,-0.0528465949552116,0.018140589569161092,-0.34326884418069986,251-300,201-250,97087.26999999999,254.41740000000001,22291,High,227.43900000000002
28978,2019-03-25,store_442,item_690,261.53,449,2976.68,14237.9,216.23,0.03490166594119737,0.0,0.0,251-300,201-250,97087.26999999999,254.41740000000001,22291,High,235.37699999999998
28987,2019-03-25,store_136,item_690,246.56,433,2928.4,14907.17,216.23,-0.057240087179290966,-0.03563474387527843,0.6225487351838068,201-250,201-250,93627.59,254.41740000000001,22291,High,221.904
28996,2019-03-25,store_601,item_690,257.14,455,2912.27,14100.46,216.23,0.042910447761193904,0.050808314087759765,1.184054623958231,251-300,201-250,98384.65,254.41740000000001,22291,High,231.426
29005,2019-03-25,store_458,item_690,250.09,429,3001.39,14601.83,216.23,-0.027416971299681014,-0.05714285714285716,2.0842147922999064,251-300,201-250,92762.67,254.41740000000001,22291,High,225.08100000000002
29014,2019-03-25,store_162,item_690,245.02,439,2935.91,14273.26,216.23,-0.020272701827342088,0.02331002331002341,-1.1498232208291468,201-250,201-250,94924.97,254.41740000000001,22291,High,220.518
29023,2019-03-25,store_30,item_690,267.32,432,2880.57,14921.69,216.23,0.09101297853236456,-0.015945330296127547,-0.17519842283216042,251-300,201-250,93411.36,254.41740000000001,22291,High,240.588
29032,2019-03-25,store_594,item_690,251.96,465,3025.4,13896.05,216.23,-0.05745922489899735,0.07638888888888884,-1.3294451678240757,251-300,201-250,100546.95,254.41740000000001,22291,High,226.764
29041,2019-03-25,store_197,item_690,246.58,443,3085.44,14759.98,216.23,-0.021352595650103168,-0.047311827956989294,2.2157412959187797,201-250,201-250,95789.89,254.41740000000001,22291,High,221.92200000000003
